,Invoice Id,Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
6571,6572,Walmart,1197831,5/19/2021,South,Arkansas,Little Rock,Men's Apparel,42.0,85.0,3570,1678,47,Online
6572,6573,Walmart,1197831,5/19/2021,South,Arkansas,Little Rock,Women's Apparel,44.0,111.0,4884,2686,55,Online
6573,6574,Walmart,1197831,6/21/2021,South,Arkansas,Little Rock,Men's Street Footwear,36.0,203.0,7308,3654,50,Online
6574,6575,Walmart,1197831,6/21/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,32.0,106.0,3392,1662,49,Online
6575,6576,Walmart,1197831,6/21/2021,South,Arkansas,Little Rock,Women's Street Footwear,38.0,104.0,3952,2134,54,Online
6576,6577,Walmart,1197831,6/21/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,37.0,98.0,3626,1886,52,Online
6577,6578,Walmart,1197831,6/21/2021,South,Arkansas,Little Rock,Men's Apparel,54.0,98.0,5292,2540,48,Online
6578,6579,Walmart,1197831,6/21/2021,South,Arkansas,Little Rock,Women's Apparel,54.0,160.0,8640,4666,54,Online
6579,6580,Walmart,1197831,7/19/2021,South,Arkansas,Little Rock,Men's Street Footwear,50.0,233.0,11650,5825,50,Online
6580,6581,Walmart,1197831,7/19/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,47.0,147.0,6909,3109,45,Online
6581,6582,Walmart,1197831,7/19/2021,South,Arkansas,Little Rock,Women's Street Footwear,43.0,126.0,5418,2763,51,Online
6582,6583,Walmart,1197831,7/19/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,41.0,116.0,4756,2568,54,Online
6583,6584,Walmart,1197831,7/19/2021,South,Arkansas,Little Rock,Men's Apparel,55.0,119.0,6545,3207,49,Online
6584,6585,Walmart,1197831,7/19/2021,South,Arkansas,Little Rock,Women's Apparel,63.0,150.0,9450,5103,54,Online
6585,6586,Walmart,1197831,8/20/2021,South,Arkansas,Little Rock,Men's Street Footwear,55.0,210.0,11550,6237,54,Online
6586,6587,Walmart,1197831,8/20/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,50.0,152.0,7600,3648,48,Online
6587,6588,Walmart,1197831,8/20/2021,South,Arkansas,Little Rock,Women's Street Footwear,47.0,126.0,5922,3079,52,Online
6588,6589,Walmart,1197831,8/20/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,39.0,104.0,4056,2028,50,Online
6589,6590,Walmart,1197831,8/20/2021,South,Arkansas,Little Rock,Men's Apparel,48.0,113.0,5424,2658,49,Online
6590,6591,Walmart,1197831,8/20/2021,South,Arkansas,Little Rock,Women's Apparel,50.0,143.0,7150,3718,52,Online
6591,6592,Walmart,1197831,9/19/2021,South,Arkansas,Little Rock,Men's Street Footwear,48.0,182.0,8736,4543,52,Online
6592,6593,Walmart,1197831,9/19/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,39.0,126.0,4914,2359,48,Online
6593,6594,Walmart,1197831,9/19/2021,South,Arkansas,Little Rock,Women's Street Footwear,14.0,88.0,1232,641,52,Online
6594,6595,Walmart,1197831,9/19/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,14.0,88.0,1232,641,52,Online
6595,6596,Walmart,1197831,9/19/2021,South,Arkansas,Little Rock,Men's Apparel,23.0,94.0,2162,1081,50,Online
6596,6597,Walmart,1197831,9/19/2021,South,Arkansas,Little Rock,Women's Apparel,29.0,119.0,3451,1864,54,Online
6597,6598,Walmart,1197831,10/21/2021,South,Arkansas,Little Rock,Men's Street Footwear,27.0,150.0,4050,2025,50,Online
6598,6599,Walmart,1197831,10/21/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,19.0,106.0,2014,906,45,Online
6599,6600,Walmart,1197831,10/21/2021,South,Arkansas,Little Rock,Women's Street Footwear,19.0,78.0,1482,741,50,Online
6600,6601,Walmart,1197831,10/21/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,19.0,72.0,1368,725,53,Online
6601,6602,Walmart,1197831,10/21/2021,South,Arkansas,Little Rock,Men's Apparel,27.0,83.0,2241,1053,47,Online
6602,6603,West Gear,1197831,10/21/2021,South,Arkansas,Little Rock,Women's Apparel,29.0,104.0,3016,1598,53,Online
6603,6604,West Gear,1197831,11/20/2021,South,Arkansas,Little Rock,Men's Street Footwear,24.0,143.0,3432,1716,50,Online
6604,6605,West Gear,1197831,11/20/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,14.0,94.0,1316,658,50,Online
6605,6606,West Gear,1197831,11/20/2021,South,Arkansas,Little Rock,Women's Street Footwear,23.0,90.0,2070,1056,51,Online
6606,6607,West Gear,1197831,11/20/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,51.0,109.0,5559,2780,50,Online
6607,6608,West Gear,1197831,11/20/2021,South,Arkansas,Little Rock,Men's Apparel,69.0,91.0,6279,2951,47,Online
6608,6609,West Gear,1197831,11/20/2021,South,Arkansas,Little Rock,Women's Apparel,73.0,117.0,8541,4527,53,Online
6609,6610,West Gear,1197831,12/19/2021,South,Arkansas,Little Rock,Men's Street Footwear,67.0,203.0,13601,7481,55,Online
6610,6611,West Gear,1197831,12/19/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,54.0,140.0,7560,3553,47,Online
6611,6612,West Gear,1197831,12/19/2021,South,Arkansas,Little Rock,Women's Street Footwear,55.0,126.0,6930,3742,54,Online
6612,6613,West Gear,1197831,12/19/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,57.0,120.0,6840,3488,51,Online
6613,6614,West Gear,1197831,12/19/2021,South,Arkansas,Little Rock,Men's Apparel,64.0,112.0,7168,3512,49,Online
6614,6615,West Gear,1197831,12/19/2021,South,Arkansas,Little Rock,Women's Apparel,70.0,150.0,10500,5355,51,Online
6615,6616,West Gear,1197831,1/23/2021,South,Arkansas,Little Rock,Men's Street Footwear,24.0,167.0,4008,2124,53,Online
6616,6617,West Gear,1197831,1/23/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,25.0,109.0,2725,1226,45,Online
6617,6618,West Gear,1197831,1/23/2021,South,Arkansas,Little Rock,Women's Street Footwear,15.0,98.0,1470,809,55,Online
6618,6619,West Gear,1197831,1/23/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,18.0,65.0,1170,644,55,Online
6619,6620,West Gear,1197831,1/23/2021,South,Arkansas,Little Rock,Men's Apparel,33.0,80.0,2640,1320,50,Online
6620,6621,West Gear,1197831,1/23/2021,South,Arkansas,Little Rock,Women's Apparel,23.0,101.0,2323,1208,52,Online
6621,6622,West Gear,1197831,2/21/2021,South,Arkansas,Little Rock,Men's Street Footwear,24.0,169.0,4056,2109,52,Online
6622,6623,West Gear,1197831,2/21/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,23.0,80.0,1840,846,46,Online
6623,6624,West Gear,1197831,2/21/2021,South,Arkansas,Little Rock,Women's Street Footwear,15.0,91.0,1365,683,50,Online
6624,6625,West Gear,1197831,2/21/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,19.0,49.0,931,475,51,Online
6625,6626,West Gear,1197831,2/21/2021,South,Oklahoma,Oklahoma City,Men's Apparel,34.0,75.0,2550,1199,47,Online
6626,6627,West Gear,1197831,2/21/2021,South,Oklahoma,Oklahoma City,Women's Apparel,18.0,98.0,1764,900,51,Online
6627,6628,West Gear,1197831,3/19/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,19.0,154.0,2926,1463,50,Online
6628,6629,West Gear,1197831,3/19/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,19.0,73.0,1387,666,48,Online
6629,6630,West Gear,1197831,3/19/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,9.0,80.0,720,360,50,Online
6630,6631,West Gear,1197831,3/19/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,20.0,34.0,680,340,50,Online
6631,6632,West Gear,1197831,3/19/2021,South,Oklahoma,Oklahoma City,Men's Apparel,34.0,49.0,1666,783,47,Online
6632,6633,West Gear,1197831,3/19/2021,South,Oklahoma,Oklahoma City,Women's Apparel,23.0,69.0,1587,857,54,Online
6633,6634,West Gear,1197831,4/20/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,24.0,152.0,3648,1933,53,Online
6634,6635,West Gear,1197831,4/20/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,23.0,65.0,1495,718,48,Online
6635,6636,West Gear,1197831,4/20/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,14.0,68.0,952,505,53,Online
6636,6637,West Gear,1197831,4/20/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,18.0,45.0,810,429,53,Online
6637,6638,West Gear,1197831,4/20/2021,South,Oklahoma,Oklahoma City,Men's Apparel,38.0,53.0,2014,1007,50,Online
6638,6639,West Gear,1197831,4/20/2021,South,Oklahoma,Oklahoma City,Women's Apparel,28.0,94.0,2632,1448,55,Online
6639,6640,West Gear,1197831,5/19/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,36.0,167.0,6012,3246,54,Online
6640,6641,West Gear,1197831,5/19/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,39.0,87.0,3393,1527,45,Online
6641,6642,West Gear,1197831,5/19/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,34.0,72.0,2448,1273,52,Online
6642,6643,West Gear,1197831,5/19/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,34.0,59.0,2006,1103,55,Online
6643,6644,West Gear,1197831,5/19/2021,South,Oklahoma,Oklahoma City,Men's Apparel,43.0,75.0,3225,1451,45,Online
6644,6645,West Gear,1197831,5/19/2021,South,Oklahoma,Oklahoma City,Women's Apparel,42.0,98.0,4116,2140,52,Online
6645,6646,West Gear,1197831,6/21/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,38.0,156.0,5928,3023,51,Online
6646,6647,West Gear,1197831,6/21/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,33.0,88.0,2904,1307,45,Online
6647,6648,West Gear,1197831,6/21/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,36.0,88.0,3168,1647,52,Online
6648,6649,West Gear,1197831,6/21/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,38.0,87.0,3306,1653,50,Online
6649,6650,West Gear,1197831,6/21/2021,South,Oklahoma,Oklahoma City,Men's Apparel,51.0,87.0,4437,2085,47,Online
6650,6651,West Gear,1197831,6/21/2021,South,Oklahoma,Oklahoma City,Women's Apparel,55.0,124.0,6820,3478,51,Online
6651,6652,West Gear,1197831,7/19/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,50.0,182.0,9100,4732,52,Online
6652,6653,West Gear,1197831,7/19/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,45.0,117.0,5265,2633,50,Online
6653,6654,West Gear,1197831,7/19/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,44.0,94.0,4136,2233,54,Online
6654,6655,West Gear,1197831,7/19/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,41.0,85.0,3485,1847,53,Online
6655,6656,West Gear,1197831,7/19/2021,South,Oklahoma,Oklahoma City,Men's Apparel,59.0,98.0,5782,2660,46,Online
6656,6657,West Gear,1197831,7/19/2021,South,Oklahoma,Oklahoma City,Women's Apparel,61.0,142.0,8662,4677,54,Online
6657,6658,West Gear,1197831,8/20/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,56.0,189.0,10584,5398,51,Online
6658,6659,West Gear,1197831,8/20/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,51.0,113.0,5763,2709,47,Online
6659,6660,West Gear,1197831,8/20/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,47.0,113.0,5311,2815,53,Online
6660,6661,West Gear,1197831,8/20/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,37.0,88.0,3256,1693,52,Online
6661,6662,West Gear,1197831,8/20/2021,South,Oklahoma,Oklahoma City,Men's Apparel,47.0,81.0,3807,1713,45,Online
6662,6663,West Gear,1197831,8/20/2021,South,Oklahoma,Oklahoma City,Women's Apparel,50.0,124.0,6200,3224,52,Online
6663,6664,West Gear,1197831,9/19/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,49.0,150.0,7350,3969,54,Online
6664,6665,West Gear,1197831,9/19/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,38.0,98.0,3724,1676,45,Online
6665,6666,West Gear,1197831,9/19/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,14.0,69.0,966,493,51,Online
6666,6667,West Gear,1197831,9/19/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,14.0,63.0,882,450,51,Online
6667,6668,West Gear,1197831,9/19/2021,South,Oklahoma,Oklahoma City,Men's Apparel,23.0,68.0,1564,704,45,Online
6668,6669,West Gear,1197831,9/19/2021,South,Oklahoma,Oklahoma City,Women's Apparel,28.0,91.0,2548,1325,52,Online
6669,6670,West Gear,1197831,10/21/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,29.0,137.0,3973,2145,54,Online
6670,6671,West Gear,1197831,10/21/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,19.0,88.0,1672,769,46,Online
6671,6672,West Gear,1197831,10/21/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,20.0,56.0,1120,571,51,Online
6672,6673,West Gear,1197831,10/21/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,18.0,52.0,936,487,52,Online
6673,6674,West Gear,1197831,10/21/2021,South,Oklahoma,Oklahoma City,Men's Apparel,29.0,50.0,1450,696,48,Online
6674,6675,Kohl's,1197831,10/21/2021,South,Oklahoma,Oklahoma City,Women's Apparel,29.0,91.0,2639,1451,55,Online
6675,6676,Kohl's,1197831,11/20/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,23.0,133.0,3059,1652,54,Online
6676,6677,Kohl's,1197831,11/20/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,14.0,78.0,1092,513,47,Online
6677,6678,Kohl's,1197831,11/20/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,23.0,74.0,1702,919,54,Online
6678,6679,Kohl's,1197831,11/20/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,52.0,75.0,3900,2067,53,Online
6679,6680,Kohl's,1197831,11/20/2021,South,Oklahoma,Oklahoma City,Men's Apparel,71.0,77.0,5467,2679,49,Online
6680,6681,Kohl's,1197831,11/20/2021,South,Oklahoma,Oklahoma City,Women's Apparel,72.0,105.0,7560,3780,50,Online
6681,6682,Kohl's,1197831,12/19/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,64.0,169.0,10816,5949,55,Online
6682,6683,Kohl's,1197831,12/19/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,58.0,119.0,6902,3106,45,Online
6683,6684,Kohl's,1197831,12/19/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,55.0,101.0,5555,2778,50,Online
6684,6685,Kohl's,1197831,12/19/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,54.0,94.0,5076,2690,53,Online
6685,6686,Kohl's,1197831,12/19/2021,South,Oklahoma,Oklahoma City,Men's Apparel,69.0,81.0,5589,2683,48,Online
6686,6687,Kohl's,1197831,12/19/2021,South,Oklahoma,Oklahoma City,Women's Apparel,68.0,123.0,8364,4182,50,Online
6687,6688,Kohl's,1197831,1/16/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,23.0,149.0,3427,1679,49,Online
6688,6689,Kohl's,1197831,1/16/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,23.0,91.0,2093,1026,49,Online
6689,6690,Kohl's,1197831,1/16/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,14.0,88.0,1232,591,48,Online
6690,6691,Kohl's,1197831,1/16/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,19.0,56.0,1064,521,49,Online
6691,6692,Kohl's,1197831,1/16/2021,South,Oklahoma,Oklahoma City,Men's Apparel,33.0,65.0,2145,1030,48,Online
6692,6693,Kohl's,1197831,1/16/2021,South,Oklahoma,Oklahoma City,Women's Apparel,23.0,102.0,2346,1173,50,Online
6693,6694,Kohl's,1197831,2/14/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,23.0,162.0,3726,1751,47,Online
6694,6695,Kohl's,1197831,2/14/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,23.0,65.0,1495,748,50,Online
6695,6696,Kohl's,1197831,2/14/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,14.0,75.0,1050,515,49,Online
6696,6697,Kohl's,1197831,2/14/2021,Midwest,Kansas,Wichita,Women's Athletic Footwear,20.0,42.0,840,378,45,Online
6697,6698,Kohl's,1197831,2/14/2021,Midwest,Kansas,Wichita,Men's Apparel,32.0,68.0,2176,1044,48,Online
6698,6699,Kohl's,1197831,2/14/2021,Midwest,Kansas,Wichita,Women's Apparel,18.0,98.0,1764,864,49,Online
6699,6700,Kohl's,1197831,3/12/2021,Midwest,Kansas,Wichita,Men's Street Footwear,20.0,153.0,3060,1499,49,Online
6700,6701,Kohl's,1197831,3/12/2021,Midwest,Kansas,Wichita,Men's Athletic Footwear,19.0,59.0,1121,527,47,Online
6701,6702,Kohl's,1197831,3/12/2021,Midwest,Kansas,Wichita,Women's Street Footwear,9.0,75.0,675,311,46,Online
6702,6703,Kohl's,1197831,3/12/2021,Midwest,Kansas,Wichita,Women's Athletic Footwear,20.0,26.0,520,250,48,Online
6703,6704,Kohl's,1197831,3/12/2021,Midwest,Kansas,Wichita,Men's Apparel,32.0,41.0,1312,604,46,Online
6704,6705,Kohl's,1197831,3/12/2021,Midwest,Kansas,Wichita,Women's Apparel,23.0,65.0,1495,748,50,Online
6705,6706,Kohl's,1197831,4/13/2021,Midwest,Kansas,Wichita,Men's Street Footwear,24.0,150.0,3600,1620,45,Online
6706,6707,Kohl's,1197831,4/13/2021,Midwest,Kansas,Wichita,Men's Athletic Footwear,25.0,58.0,1450,696,48,Online
6707,6708,Kohl's,1197831,4/13/2021,Midwest,Kansas,Wichita,Women's Street Footwear,14.0,60.0,840,420,50,Online
6708,6709,Kohl's,1197831,4/13/2021,Midwest,Kansas,Wichita,Women's Athletic Footwear,19.0,35.0,665,299,45,Online
6709,6710,Kohl's,1197831,4/13/2021,Midwest,Kansas,Wichita,Men's Apparel,39.0,38.0,1482,726,49,Online
6710,6711,Kohl's,1197831,4/13/2021,Midwest,Kansas,Wichita,Women's Apparel,29.0,81.0,2349,1151,49,Online
6711,6712,Kohl's,1197831,5/12/2021,Midwest,Kansas,Wichita,Men's Street Footwear,36.0,143.0,5148,2317,45,Online
6712,6713,Kohl's,1197831,5/12/2021,Midwest,Kansas,Wichita,Men's Athletic Footwear,39.0,77.0,3003,1441,48,Online
6713,6714,Kohl's,1197831,5/12/2021,Midwest,Kansas,Wichita,Women's Street Footwear,32.0,65.0,2080,1019,49,Online
6714,6715,Kohl's,1197831,5/12/2021,Midwest,Kansas,Wichita,Women's Athletic Footwear,32.0,58.0,1856,928,50,Online
6715,6716,Kohl's,1197831,5/12/2021,Midwest,Kansas,Wichita,Men's Apparel,43.0,56.0,2408,1204,50,Online
6716,6717,Kohl's,1197831,5/12/2021,Midwest,Kansas,Wichita,Women's Apparel,42.0,94.0,3948,1777,45,Online
6717,6718,Kohl's,1197831,6/14/2021,Midwest,Kansas,Wichita,Men's Street Footwear,37.0,144.0,5328,2664,50,Online
6718,6719,Kohl's,1197831,6/14/2021,Midwest,Kansas,Wichita,Men's Athletic Footwear,32.0,94.0,3008,1444,48,Online
6719,6720,Kohl's,1197831,6/14/2021,Midwest,Kansas,Wichita,Women's Street Footwear,37.0,81.0,2997,1379,46,Online
6720,6721,Kohl's,1197831,6/14/2021,Midwest,Kansas,Wichita,Women's Athletic Footwear,38.0,80.0,3040,1368,45,Online
6721,6722,Kohl's,1197831,6/14/2021,Midwest,Kansas,Wichita,Men's Apparel,54.0,83.0,4482,2151,48,Online
6722,6723,Kohl's,1197831,6/14/2021,Midwest,Kansas,Wichita,Women's Apparel,58.0,117.0,6786,3325,49,Online
6723,6724,Kohl's,1197831,7/12/2021,Midwest,Kansas,Wichita,Men's Street Footwear,51.0,182.0,9282,4641,50,Online
6724,6725,Kohl's,1197831,7/12/2021,Midwest,Kansas,Wichita,Men's Athletic Footwear,49.0,119.0,5831,2916,50,Online
6725,6726,Kohl's,1197831,7/12/2021,Midwest,Kansas,Wichita,Women's Street Footwear,42.0,102.0,4284,1971,46,Online
6726,6727,Kohl's,1197831,7/12/2021,Midwest,Kansas,Wichita,Women's Athletic Footwear,43.0,75.0,3225,1580,49,Online
6727,6728,Kohl's,1197831,7/12/2021,Midwest,Kansas,Wichita,Men's Apparel,56.0,91.0,5096,2344,46,Online
6728,6729,Kohl's,1197831,7/12/2021,Midwest,Kansas,Wichita,Women's Apparel,60.0,140.0,8400,4116,49,Online
6729,6730,Kohl's,1197831,8/13/2021,Midwest,Kansas,Wichita,Men's Street Footwear,56.0,189.0,10584,5292,50,Online
6730,6731,Kohl's,1197831,8/13/2021,Midwest,Kansas,Wichita,Men's Athletic Footwear,51.0,111.0,5661,2547,45,Online
6731,6732,Kohl's,1197831,8/13/2021,Midwest,Kansas,Wichita,Women's Street Footwear,47.0,102.0,4794,2397,50,Online
6732,6733,Kohl's,1197831,8/13/2021,Midwest,Kansas,Wichita,Women's Athletic Footwear,37.0,90.0,3330,1632,49,Online
6733,6734,Kohl's,1197831,8/13/2021,Midwest,Kansas,Wichita,Men's Apparel,47.0,69.0,3243,1622,50,Online
6734,6735,Kohl's,1197831,8/13/2021,Midwest,Kansas,Wichita,Women's Apparel,52.0,113.0,5876,2938,50,Online
6735,6736,Kohl's,1197831,9/12/2021,Midwest,Kansas,Wichita,Men's Street Footwear,47.0,165.0,7755,3878,50,Online
6736,6737,Kohl's,1197831,9/12/2021,Midwest,Kansas,Wichita,Men's Athletic Footwear,38.0,91.0,3458,1556,45,Online
6737,6738,Kohl's,1197831,9/12/2021,Midwest,Kansas,Wichita,Women's Street Footwear,15.0,75.0,1125,529,47,Online
6738,6739,Kohl's,1197831,9/12/2021,Midwest,Kansas,Wichita,Women's Athletic Footwear,14.0,65.0,910,428,47,Online
6739,6740,Kohl's,1197831,9/12/2021,Midwest,Kansas,Wichita,Men's Apparel,24.0,61.0,1464,717,49,Online
6740,6741,Kohl's,1197831,9/12/2021,Midwest,Kansas,Wichita,Women's Apparel,29.0,94.0,2726,1336,49,Online
6741,6742,Kohl's,1197831,10/14/2021,Midwest,Kansas,Wichita,Men's Street Footwear,29.0,145.0,4205,1934,46,Online
6742,6743,Kohl's,1197831,10/14/2021,Midwest,Kansas,Wichita,Men's Athletic Footwear,19.0,85.0,1615,743,46,Online
6743,6744,Kohl's,1197831,10/14/2021,Midwest,Kansas,Wichita,Women's Street Footwear,19.0,60.0,1140,536,47,Online
6744,6745,Kohl's,1197831,10/14/2021,Midwest,Kansas,Wichita,Women's Athletic Footwear,19.0,47.0,893,429,48,Online
6745,6746,Kohl's,1197831,10/14/2021,Midwest,Kansas,Wichita,Men's Apparel,29.0,46.0,1334,654,49,Online
6746,6747,Foot Locker,1197831,10/14/2021,Midwest,Kansas,Wichita,Women's Apparel,28.0,90.0,2520,1210,48,Online
6747,6748,Foot Locker,1197831,11/13/2021,Midwest,Kansas,Wichita,Men's Street Footwear,23.0,122.0,2806,1319,47,Online
6748,6749,Foot Locker,1197831,11/13/2021,Midwest,Kansas,Wichita,Men's Athletic Footwear,14.0,72.0,1008,504,50,Online
6749,6750,Foot Locker,1197831,11/13/2021,Midwest,Kansas,Wichita,Women's Street Footwear,23.0,55.0,1265,633,50,Online
6750,6751,Foot Locker,1197831,11/13/2021,Midwest,Kansas,Wichita,Women's Athletic Footwear,54.0,83.0,4482,2151,48,Online
6751,6752,Foot Locker,1197831,11/13/2021,Midwest,Kansas,Wichita,Men's Apparel,68.0,70.0,4760,2190,46,Online
6752,6753,Foot Locker,1197831,11/13/2021,Midwest,Kansas,Wichita,Women's Apparel,73.0,88.0,6424,2955,46,Online
6753,6754,Foot Locker,1197831,12/12/2021,Midwest,Kansas,Wichita,Men's Street Footwear,66.0,150.0,9900,4950,50,Online
6754,6755,Foot Locker,1197831,12/12/2021,Midwest,Kansas,Wichita,Men's Athletic Footwear,59.0,120.0,7080,3540,50,Online
6755,6756,Foot Locker,1197831,12/12/2021,Midwest,Kansas,Wichita,Women's Street Footwear,58.0,95.0,5510,2535,46,Online
6756,6757,Foot Locker,1197831,12/12/2021,Midwest,Kansas,Wichita,Women's Athletic Footwear,59.0,90.0,5310,2389,45,Online
6757,6758,Foot Locker,1197831,12/12/2021,Midwest,Kansas,Wichita,Men's Apparel,64.0,81.0,5184,2592,50,Online
6758,6759,Foot Locker,1197831,12/12/2021,Midwest,Kansas,Wichita,Women's Apparel,68.0,112.0,7616,3503,46,Online
6759,6760,Foot Locker,1185732,1/12/2021,Midwest,Kansas,Wichita,Men's Street Footwear,38.0,138.0,5244,2570,49,Online
6760,6761,Foot Locker,1185732,1/12/2021,Midwest,Kansas,Wichita,Men's Athletic Footwear,37.0,80.0,2960,1184,40,Online
6761,6762,Foot Locker,1185732,1/12/2021,Midwest,Kansas,Wichita,Women's Street Footwear,27.0,83.0,2241,986,44,Online
6762,6763,Foot Locker,1185732,1/12/2021,Midwest,Kansas,Wichita,Women's Athletic Footwear,34.0,36.0,1224,490,40,Online
6763,6764,Foot Locker,1185732,1/12/2021,Midwest,Kansas,Wichita,Men's Apparel,48.0,44.0,2112,993,47,Online
6764,6765,Foot Locker,1185732,1/12/2021,Midwest,Kansas,Wichita,Women's Apparel,37.0,72.0,2664,1465,55,Online
6765,6766,Foot Locker,1185732,2/12/2021,Midwest,Kansas,Wichita,Men's Street Footwear,37.0,158.0,5846,2923,50,Online
6766,6767,Foot Locker,1185732,2/12/2021,Midwest,Kansas,Wichita,Men's Athletic Footwear,39.0,47.0,1833,807,44,Online
6767,6768,Foot Locker,1185732,2/12/2021,Midwest,Kansas,Wichita,Women's Street Footwear,29.0,59.0,1711,736,43,Online
6768,6769,Foot Locker,1185732,2/12/2021,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,33.0,25.0,825,363,44,Online
6769,6770,Foot Locker,1185732,2/12/2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,48.0,46.0,2208,994,45,Online
6770,6771,Foot Locker,1185732,2/12/2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,32.0,80.0,2560,1408,55,Online
6771,6772,Foot Locker,1185732,3/11/2021,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,39.0,124.0,4836,2370,49,Online
6772,6773,Foot Locker,1185732,3/11/2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,37.0,50.0,1850,777,42,Online
6773,6774,Foot Locker,1185732,3/11/2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,27.0,59.0,1593,669,42,Online
6774,6775,Foot Locker,1185732,3/11/2021,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,33.0,23.0,759,334,44,Online
6775,6776,Foot Locker,1185732,3/11/2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,47.0,31.0,1457,729,50,Online
6776,6777,Foot Locker,1185732,3/11/2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,37.0,59.0,2183,1157,53,Online
6777,6778,Foot Locker,1185732,4/12/2021,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,38.0,113.0,4294,1975,46,Online
6778,6779,Foot Locker,1185732,4/12/2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,39.0,42.0,1638,672,41,Online
