unnamed:_0,invoice_id,retailer,retailer_id,invoice_date,region,state,city,product,price_per_unit,units_sold,total_sales,operating_profit,operating_margin,sales_method
8553,8554,Foot Locker,1128299,12/23/2021,Southeast,Virginia,Richmond,Men's Street Footwear,49.0,248.0,12152.0,4861.0,40.0,Outlet
8554,8555,Foot Locker,1128299,12/23/2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,54.0,225.0,12150.0,4982.0,41.0,Outlet
8555,8556,Sports Direct,1128299,12/23/2021,Southeast,Virginia,Richmond,Women's Street Footwear,53.0,165.0,8745.0,3498.0,40.0,Outlet
8556,8557,Sports Direct,1128299,12/23/2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,51.0,176.0,8976.0,3501.0,39.0,Outlet
8557,8558,Sports Direct,1128299,12/23/2021,Southeast,Virginia,Richmond,Men's Apparel,59.0,157.0,9263.0,3890.0,42.0,Outlet
8558,8559,Sports Direct,1128299,12/23/2021,Southeast,Virginia,Richmond,Women's Apparel,65.0,190.0,12350.0,4323.0,35.0,Outlet
8559,8560,Sports Direct,1185732,1/19/2021,Southeast,Virginia,Richmond,Men's Street Footwear,23.0,233.0,5359.0,2787.0,52.0,Outlet
8560,8561,Sports Direct,1185732,1/19/2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,28.0,187.0,5236.0,2461.0,47.0,Outlet
8561,8562,Sports Direct,1185732,1/19/2021,Southeast,Virginia,Richmond,Women's Street Footwear,18.0,176.0,3168.0,1014.0,32.0,Outlet
8562,8563,Sports Direct,1185732,1/19/2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,21.0,136.0,2856.0,1200.0,42.0,Outlet
8563,8564,Sports Direct,1185732,1/19/2021,Southeast,Virginia,Richmond,Men's Apparel,30.0,140.0,4200.0,1890.0,45.0,Outlet
8564,8565,Sports Direct,1185732,1/19/2021,Southeast,Virginia,Richmond,Women's Apparel,25.0,193.0,4825.0,2799.0,58.0,Outlet
8565,8566,Sports Direct,1185732,2/17/2021,Southeast,Virginia,Richmond,Men's Street Footwear,26.0,256.0,6656.0,3661.0,55.0,Outlet
8566,8567,Sports Direct,1185732,2/17/2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,27.0,153.0,4131.0,1859.0,45.0,Outlet
8567,8568,Sports Direct,1185732,2/17/2021,Southeast,Virginia,Richmond,Women's Street Footwear,17.0,170.0,2890.0,1040.0,36.0,Outlet
8568,8569,West Gear,1185732,2/11/2021,West,Utah,Salt Lake City,Women's Athletic Footwear,16.0,93.0,1488.0,625.0,42.0,Outlet
8569,8570,West Gear,1185732,2/11/2021,West,Utah,Salt Lake City,Men's Apparel,28.0,120.0,3360.0,1411.0,42.0,Outlet
8570,8571,West Gear,1185732,2/11/2021,West,Utah,Salt Lake City,Women's Apparel,18.0,149.0,2682.0,1475.0,55.0,Outlet
8571,8572,West Gear,1185732,3/10/2021,West,Utah,Salt Lake City,Men's Street Footwear,20.0,228.0,4560.0,1961.0,43.0,Outlet
8572,8573,West Gear,1185732,3/10/2021,West,Utah,Salt Lake City,Men's Athletic Footwear,22.0,105.0,2310.0,924.0,40.0,Outlet
8573,8574,West Gear,1185732,3/10/2021,West,Utah,Salt Lake City,Women's Street Footwear,16.0,140.0,2240.0,874.0,39.0,Outlet
8574,8575,West Gear,1185732,3/10/2021,West,Utah,Salt Lake City,Women's Athletic Footwear,20.0,75.0,1500.0,630.0,42.0,Outlet
8575,8576,West Gear,1185732,3/10/2021,West,Utah,Salt Lake City,Men's Apparel,28.0,90.0,2520.0,1008.0,40.0,Outlet
8576,8577,West Gear,1185732,3/10/2021,West,Utah,Salt Lake City,Women's Apparel,21.0,140.0,2940.0,1676.0,57.0,Outlet
8577,8578,West Gear,1185732,4/11/2021,West,Utah,Salt Lake City,Men's Street Footwear,20.0,194.0,3880.0,1785.0,46.0,Outlet
8672,8673,West Gear,1128299,7/23/2021,West,Oregon,Portland,Women's Apparel,78.0,204.0,15912.0,5569.0,35.0,Outlet
8578,8579,West Gear,1185732,4/11/2021,West,Utah,Salt Lake City,Men's Athletic Footwear,20.0,111.0,2220.0,821.0,37.0,Outlet
8579,8580,West Gear,1185732,4/11/2021,West,Utah,Salt Lake City,Women's Street Footwear,10.0,107.0,1070.0,439.0,41.0,Outlet
8580,8581,West Gear,1185732,4/11/2021,West,Utah,Salt Lake City,Women's Athletic Footwear,14.0,75.0,1050.0,473.0,45.0,Outlet
8581,8582,West Gear,1185732,4/11/2021,West,Utah,Salt Lake City,Men's Apparel,24.0,88.0,2112.0,824.0,39.0,Outlet
8582,8583,West Gear,1185732,4/11/2021,West,Utah,Salt Lake City,Women's Apparel,20.0,136.0,2720.0,1414.0,52.0,Outlet
8583,8584,West Gear,1185732,5/12/2021,West,Utah,Salt Lake City,Men's Street Footwear,27.0,228.0,6156.0,2647.0,43.0,Outlet
8584,8585,West Gear,1185732,5/12/2021,West,Utah,Salt Lake City,Men's Athletic Footwear,22.0,128.0,2816.0,1183.0,42.0,Outlet
8585,8586,West Gear,1185732,5/12/2021,West,Utah,Salt Lake City,Women's Street Footwear,19.0,109.0,2071.0,787.0,38.0,Outlet
8586,8587,West Gear,1185732,5/12/2021,West,Utah,Salt Lake City,Women's Athletic Footwear,19.0,94.0,1786.0,768.0,43.0,Outlet
8587,8588,West Gear,1185732,5/12/2021,West,Utah,Salt Lake City,Men's Apparel,29.0,90.0,2610.0,1096.0,42.0,Outlet
8588,8589,West Gear,1185732,5/12/2021,West,Utah,Salt Lake City,Women's Apparel,32.0,128.0,4096.0,2335.0,57.0,Outlet
8589,8590,West Gear,1185732,6/11/2021,West,Utah,Salt Lake City,Men's Street Footwear,21.0,208.0,4368.0,1878.0,43.0,Outlet
8590,8591,West Gear,1185732,6/11/2021,West,Utah,Salt Lake City,Men's Athletic Footwear,18.0,132.0,2376.0,950.0,40.0,Outlet
8591,8592,West Gear,1185732,6/11/2021,West,Utah,Salt Lake City,Women's Street Footwear,13.0,128.0,1664.0,616.0,37.0,Outlet
8592,8593,West Gear,1185732,6/11/2021,West,Utah,Salt Lake City,Women's Athletic Footwear,13.0,132.0,1716.0,738.0,43.0,Outlet
8593,8594,West Gear,1185732,6/11/2021,West,Utah,Salt Lake City,Men's Apparel,24.0,132.0,3168.0,1172.0,37.0,Outlet
8594,8595,West Gear,1185732,6/11/2021,West,Utah,Salt Lake City,Women's Apparel,32.0,190.0,6080.0,3283.0,54.0,Outlet
8595,8596,West Gear,1185732,7/10/2021,West,Utah,Salt Lake City,Men's Street Footwear,28.0,248.0,6944.0,2986.0,43.0,Outlet
8596,8597,West Gear,1185732,7/10/2021,West,Utah,Salt Lake City,Men's Athletic Footwear,20.0,182.0,3640.0,1420.0,39.0,Outlet
8597,8598,West Gear,1185732,7/10/2021,West,Utah,Salt Lake City,Women's Street Footwear,19.0,157.0,2983.0,1163.0,39.0,Outlet
8598,8599,West Gear,1185732,7/10/2021,West,Utah,Salt Lake City,Women's Athletic Footwear,16.0,128.0,2048.0,963.0,47.0,Outlet
8599,8600,West Gear,1185732,7/10/2021,West,Utah,Salt Lake City,Men's Apparel,28.0,140.0,3920.0,1490.0,38.0,Outlet
8600,8601,West Gear,1185732,7/10/2021,West,Utah,Salt Lake City,Women's Apparel,32.0,204.0,6528.0,3590.0,55.0,Outlet
8601,8602,West Gear,1185732,8/11/2021,West,Utah,Salt Lake City,Men's Street Footwear,27.0,248.0,6696.0,3147.0,47.0,Outlet
8602,8603,West Gear,1185732,8/11/2021,West,Utah,Salt Lake City,Men's Athletic Footwear,28.0,179.0,5012.0,2105.0,42.0,Outlet
8603,8604,West Gear,1185732,8/11/2021,West,Utah,Salt Lake City,Women's Street Footwear,23.0,158.0,3634.0,1490.0,41.0,Outlet
8604,8605,West Gear,1185732,8/11/2021,West,Utah,Salt Lake City,Women's Athletic Footwear,14.0,124.0,1736.0,816.0,47.0,Outlet
8605,8606,West Gear,1185732,8/11/2021,West,Utah,Salt Lake City,Men's Apparel,23.0,109.0,2507.0,978.0,39.0,Outlet
8606,8607,West Gear,1185732,8/11/2021,West,Utah,Salt Lake City,Women's Apparel,27.0,184.0,4968.0,2832.0,57.0,Outlet
8607,8608,West Gear,1185732,9/12/2021,West,Utah,Salt Lake City,Men's Street Footwear,23.0,228.0,5244.0,2360.0,45.0,Outlet
8608,8609,West Gear,1185732,9/12/2021,West,Utah,Salt Lake City,Men's Athletic Footwear,19.0,158.0,3002.0,1141.0,38.0,Outlet
8609,8610,West Gear,1185732,9/12/2021,West,Utah,Salt Lake City,Women's Street Footwear,7.0,105.0,735.0,309.0,42.0,Outlet
8610,8611,West Gear,1185732,9/12/2021,West,Utah,Salt Lake City,Women's Athletic Footwear,7.0,111.0,777.0,357.0,46.0,Outlet
8611,8612,West Gear,1185732,9/12/2021,West,Utah,Salt Lake City,Men's Apparel,16.0,114.0,1824.0,748.0,41.0,Outlet
8612,8613,West Gear,1185732,9/12/2021,West,Utah,Salt Lake City,Women's Apparel,18.0,132.0,2376.0,1354.0,57.0,Outlet
8613,8614,West Gear,1185732,10/11/2021,West,Utah,Salt Lake City,Men's Street Footwear,24.0,201.0,4824.0,2267.0,47.0,Outlet
8614,8615,West Gear,1185732,10/11/2021,West,Utah,Salt Lake City,Men's Athletic Footwear,14.0,132.0,1848.0,739.0,40.0,Outlet
8615,8616,West Gear,1185732,10/11/2021,West,Utah,Salt Lake City,Women's Street Footwear,13.0,90.0,1170.0,480.0,41.0,Outlet
8616,8617,West Gear,1185732,10/11/2021,West,Utah,Salt Lake City,Women's Athletic Footwear,13.0,94.0,1222.0,562.0,46.0,Outlet
8617,8618,West Gear,1185732,10/11/2021,West,Utah,Salt Lake City,Men's Apparel,20.0,85.0,1700.0,663.0,39.0,Outlet
8618,8619,West Gear,1185732,10/11/2021,West,Utah,Salt Lake City,Women's Apparel,25.0,140.0,3500.0,1890.0,54.0,Outlet
8619,8620,West Gear,1185732,11/11/2021,West,Utah,Salt Lake City,Men's Street Footwear,22.0,165.0,3630.0,1561.0,43.0,Outlet
8620,8621,West Gear,1185732,11/11/2021,West,Utah,Salt Lake City,Men's Athletic Footwear,14.0,136.0,1904.0,743.0,39.0,Outlet
8621,8622,West Gear,1185732,11/11/2021,West,Utah,Salt Lake City,Women's Street Footwear,14.0,107.0,1498.0,629.0,42.0,Outlet
8622,8623,West Gear,1185732,11/11/2021,West,Utah,Salt Lake City,Women's Athletic Footwear,15.0,124.0,1860.0,781.0,42.0,Outlet
8623,8624,West Gear,1185732,11/11/2021,West,Utah,Salt Lake City,Men's Apparel,28.0,123.0,3444.0,1309.0,38.0,Outlet
8624,8625,West Gear,1185732,11/11/2021,West,Utah,Salt Lake City,Women's Apparel,35.0,158.0,5530.0,3042.0,55.0,Outlet
8625,8626,West Gear,1185732,12/10/2021,West,Utah,Salt Lake City,Men's Street Footwear,29.0,231.0,6699.0,3082.0,46.0,Outlet
8626,8627,West Gear,1185732,12/10/2021,West,Utah,Salt Lake City,Men's Athletic Footwear,22.0,170.0,3740.0,1571.0,42.0,Outlet
8627,8628,West Gear,1185732,12/10/2021,West,Utah,Salt Lake City,Women's Street Footwear,20.0,153.0,3060.0,1132.0,37.0,Outlet
8628,8629,West Gear,1185732,12/10/2021,West,Utah,Salt Lake City,Women's Athletic Footwear,22.0,136.0,2992.0,1257.0,42.0,Outlet
8629,8630,West Gear,1185732,12/10/2021,West,Utah,Salt Lake City,Men's Apparel,27.0,124.0,3348.0,1373.0,41.0,Outlet
8630,8631,West Gear,1185732,12/10/2021,West,Utah,Salt Lake City,Women's Apparel,29.0,170.0,4930.0,2564.0,52.0,Outlet
8631,8632,West Gear,1128299,1/24/2021,West,Utah,Salt Lake City,Men's Street Footwear,24.0,109.0,2616.0,968.0,37.0,Outlet
8632,8633,West Gear,1128299,1/24/2021,West,Utah,Salt Lake City,Men's Athletic Footwear,29.0,123.0,3567.0,1427.0,40.0,Outlet
8633,8634,West Gear,1128299,1/24/2021,West,Utah,Salt Lake City,Women's Street Footwear,31.0,105.0,3255.0,1269.0,39.0,Outlet
8634,8635,West Gear,1128299,1/24/2021,West,Utah,Salt Lake City,Women's Athletic Footwear,30.0,68.0,2040.0,775.0,38.0,Outlet
8635,8636,West Gear,1128299,1/24/2021,West,Utah,Salt Lake City,Men's Apparel,35.0,53.0,1855.0,853.0,46.0,Outlet
8636,8637,West Gear,1128299,1/24/2021,West,Utah,Salt Lake City,Women's Apparel,28.0,132.0,3696.0,1257.0,34.0,Outlet
8637,8638,West Gear,1128299,2/24/2021,West,Utah,Salt Lake City,Men's Street Footwear,22.0,153.0,3366.0,1380.0,41.0,Outlet
8638,8639,West Gear,1128299,2/24/2021,West,Utah,Salt Lake City,Men's Athletic Footwear,29.0,123.0,3567.0,1498.0,42.0,Outlet
8639,8640,West Gear,1128299,2/24/2021,West,Utah,Salt Lake City,Women's Street Footwear,28.0,123.0,3444.0,1274.0,37.0,Outlet
8640,8641,West Gear,1128299,2/24/2021,West,Oregon,Portland,Women's Athletic Footwear,29.0,64.0,1856.0,761.0,41.0,Outlet
8641,8642,West Gear,1128299,2/24/2021,West,Oregon,Portland,Men's Apparel,32.0,43.0,1376.0,605.0,44.0,Outlet
8642,8643,West Gear,1128299,2/24/2021,West,Oregon,Portland,Women's Apparel,28.0,98.0,2744.0,960.0,35.0,Outlet
8643,8644,West Gear,1128299,3/23/2021,West,Oregon,Portland,Men's Street Footwear,28.0,143.0,4004.0,1602.0,40.0,Outlet
8644,8645,West Gear,1128299,3/23/2021,West,Oregon,Portland,Men's Athletic Footwear,40.0,98.0,3920.0,1607.0,41.0,Outlet
8645,8646,West Gear,1128299,3/23/2021,West,Oregon,Portland,Women's Street Footwear,41.0,112.0,4592.0,1745.0,38.0,Outlet
8646,8647,West Gear,1128299,3/23/2021,West,Oregon,Portland,Women's Athletic Footwear,39.0,75.0,2925.0,1082.0,37.0,Outlet
8647,8648,West Gear,1128299,3/23/2021,West,Oregon,Portland,Men's Apparel,43.0,30.0,1290.0,568.0,44.0,Outlet
8648,8649,West Gear,1128299,3/23/2021,West,Oregon,Portland,Women's Apparel,40.0,90.0,3600.0,1260.0,35.0,Outlet
8649,8650,West Gear,1128299,4/24/2021,West,Oregon,Portland,Men's Street Footwear,44.0,166.0,7304.0,2849.0,39.0,Outlet
8650,8651,West Gear,1128299,4/24/2021,West,Oregon,Portland,Men's Athletic Footwear,39.0,88.0,3432.0,1407.0,41.0,Outlet
8651,8652,West Gear,1128299,4/24/2021,West,Oregon,Portland,Women's Street Footwear,47.0,114.0,5358.0,2197.0,41.0,Outlet
8652,8653,West Gear,1128299,4/24/2021,West,Oregon,Portland,Women's Athletic Footwear,34.0,70.0,2380.0,881.0,37.0,Outlet
8653,8654,West Gear,1128299,4/24/2021,West,Oregon,Portland,Men's Apparel,36.0,39.0,1404.0,590.0,42.0,Outlet
8654,8655,West Gear,1128299,4/24/2021,West,Oregon,Portland,Women's Apparel,49.0,90.0,4410.0,1499.0,34.0,Outlet
8655,8656,West Gear,1128299,5/25/2021,West,Oregon,Portland,Men's Street Footwear,39.0,155.0,6045.0,2539.0,42.0,Outlet
8656,8657,West Gear,1128299,5/25/2021,West,Oregon,Portland,Men's Athletic Footwear,36.0,109.0,3924.0,1570.0,40.0,Outlet
8657,8658,West Gear,1128299,5/25/2021,West,Oregon,Portland,Women's Street Footwear,39.0,119.0,4641.0,1810.0,39.0,Outlet
8658,8659,West Gear,1128299,5/25/2021,West,Oregon,Portland,Women's Athletic Footwear,33.0,94.0,3102.0,1210.0,39.0,Outlet
8659,8660,West Gear,1128299,5/25/2021,West,Oregon,Portland,Men's Apparel,33.0,58.0,1914.0,842.0,44.0,Outlet
8660,8661,West Gear,1128299,5/25/2021,West,Oregon,Portland,Women's Apparel,46.0,173.0,7958.0,2865.0,36.0,Outlet
8661,8662,West Gear,1128299,6/24/2021,West,Oregon,Portland,Men's Street Footwear,43.0,240.0,10320.0,3922.0,38.0,Outlet
8662,8663,West Gear,1128299,6/24/2021,West,Oregon,Portland,Men's Athletic Footwear,47.0,202.0,9494.0,3893.0,41.0,Outlet
8663,8664,West Gear,1128299,6/24/2021,West,Oregon,Portland,Women's Street Footwear,53.0,208.0,11024.0,4299.0,39.0,Outlet
8664,8665,West Gear,1128299,6/24/2021,West,Oregon,Portland,Women's Athletic Footwear,62.0,179.0,11098.0,4550.0,41.0,Outlet
8665,8666,West Gear,1128299,6/24/2021,West,Oregon,Portland,Men's Apparel,67.0,140.0,9380.0,4315.0,46.0,Outlet
8666,8667,West Gear,1128299,6/24/2021,West,Oregon,Portland,Women's Apparel,74.0,231.0,17094.0,5641.0,33.0,Outlet
8667,8668,West Gear,1128299,7/23/2021,West,Oregon,Portland,Men's Street Footwear,60.0,298.0,17880.0,7510.0,42.0,Outlet
8668,8669,West Gear,1128299,7/23/2021,West,Oregon,Portland,Men's Athletic Footwear,66.0,217.0,14322.0,5872.0,41.0,Outlet
8669,8670,West Gear,1128299,7/23/2021,West,Oregon,Portland,Women's Street Footwear,66.0,221.0,14586.0,6126.0,42.0,Outlet
8670,8671,West Gear,1128299,7/23/2021,West,Oregon,Portland,Women's Athletic Footwear,61.0,171.0,10431.0,4277.0,41.0,Outlet
8673,8674,West Gear,1128299,8/24/2021,West,Oregon,Portland,Men's Street Footwear,69.0,256.0,17664.0,6536.0,37.0,Outlet
8674,8675,West Gear,1128299,8/24/2021,West,Oregon,Portland,Men's Athletic Footwear,62.0,256.0,15872.0,6666.0,42.0,Outlet
8675,8676,West Gear,1128299,8/24/2021,West,Oregon,Portland,Women's Street Footwear,50.0,215.0,10750.0,4300.0,40.0,Outlet
8676,8677,West Gear,1128299,8/24/2021,West,Oregon,Portland,Women's Athletic Footwear,50.0,128.0,6400.0,2432.0,38.0,Outlet
8677,8678,West Gear,1128299,8/24/2021,West,Oregon,Portland,Men's Apparel,53.0,136.0,7208.0,3027.0,42.0,Outlet
8678,8679,West Gear,1128299,8/24/2021,West,Oregon,Portland,Women's Apparel,53.0,88.0,4664.0,1726.0,37.0,Outlet
8679,8680,West Gear,1128299,9/25/2021,West,Oregon,Portland,Men's Street Footwear,34.0,149.0,5066.0,1874.0,37.0,Outlet
8680,8681,West Gear,1128299,9/25/2021,West,Oregon,Portland,Men's Athletic Footwear,43.0,158.0,6794.0,2582.0,38.0,Outlet
8681,8682,West Gear,1128299,9/25/2021,West,Oregon,Portland,Women's Street Footwear,39.0,83.0,3237.0,1360.0,42.0,Outlet
8682,8683,West Gear,1128299,9/25/2021,West,Oregon,Portland,Women's Athletic Footwear,38.0,62.0,2356.0,990.0,42.0,Outlet
8683,8684,West Gear,1128299,9/25/2021,West,Oregon,Portland,Men's Apparel,48.0,77.0,3696.0,1552.0,42.0,Outlet
8684,8685,West Gear,1128299,9/25/2021,West,Oregon,Portland,Women's Apparel,36.0,85.0,3060.0,979.0,32.0,Outlet
8685,8686,West Gear,1128299,10/24/2021,West,Oregon,Portland,Men's Street Footwear,29.0,119.0,3451.0,1346.0,39.0,Outlet
8686,8687,West Gear,1128299,10/24/2021,West,Oregon,Portland,Men's Athletic Footwear,37.0,179.0,6623.0,2517.0,38.0,Outlet
8687,8688,West Gear,1128299,10/24/2021,West,Oregon,Portland,Women's Street Footwear,37.0,109.0,4033.0,1492.0,37.0,Outlet
8688,8689,West Gear,1128299,10/24/2021,West,Oregon,Portland,Women's Athletic Footwear,34.0,114.0,3876.0,1512.0,39.0,Outlet
8689,8690,West Gear,1128299,10/24/2021,West,Oregon,Portland,Men's Apparel,40.0,93.0,3720.0,1674.0,45.0,Outlet
8690,8691,West Gear,1128299,10/24/2021,West,Oregon,Portland,Women's Apparel,41.0,123.0,5043.0,1866.0,37.0,Outlet
8691,8692,West Gear,1128299,11/24/2021,West,Oregon,Portland,Men's Street Footwear,34.0,190.0,6460.0,2390.0,37.0,Outlet
8692,8693,West Gear,1128299,11/24/2021,West,Oregon,Portland,Men's Athletic Footwear,37.0,202.0,7474.0,2915.0,39.0,Outlet
8693,8694,West Gear,1128299,11/24/2021,West,Oregon,Portland,Women's Street Footwear,32.0,152.0,4864.0,2043.0,42.0,Outlet
8694,8695,West Gear,1128299,11/24/2021,West,Oregon,Portland,Women's Athletic Footwear,39.0,149.0,5811.0,2383.0,41.0,Outlet
8695,8696,West Gear,1128299,11/24/2021,West,Oregon,Portland,Men's Apparel,50.0,145.0,7250.0,3335.0,46.0,Outlet
8696,8697,West Gear,1128299,11/24/2021,West,Oregon,Portland,Women's Apparel,53.0,165.0,8745.0,3236.0,37.0,Outlet
8697,8698,West Gear,1128299,12/23/2021,West,Oregon,Portland,Men's Street Footwear,51.0,225.0,11475.0,4820.0,42.0,Outlet
8698,8699,West Gear,1128299,12/23/2021,West,Oregon,Portland,Men's Athletic Footwear,56.0,233.0,13048.0,5219.0,40.0,Outlet
8699,8700,West Gear,1128299,12/23/2021,West,Oregon,Portland,Women's Street Footwear,48.0,193.0,9264.0,3798.0,41.0,Outlet
8700,8701,West Gear,1128299,12/23/2021,West,Oregon,Portland,Women's Athletic Footwear,53.0,165.0,8745.0,3411.0,39.0,Outlet
8701,8702,West Gear,1128299,12/23/2021,West,Oregon,Portland,Men's Apparel,54.0,157.0,8478.0,3985.0,47.0,Outlet
8702,8703,West Gear,1128299,12/23/2021,West,Oregon,Portland,Women's Apparel,55.0,201.0,11055.0,3759.0,34.0,Outlet
8703,8704,West Gear,1128299,1/17/2021,West,Oregon,Portland,Men's Street Footwear,28.0,120.0,3360.0,1411.0,42.0,Outlet
8704,8705,West Gear,1128299,1/17/2021,West,Oregon,Portland,Men's Athletic Footwear,31.0,124.0,3844.0,1691.0,44.0,Outlet
8705,8706,West Gear,1128299,1/17/2021,West,Oregon,Portland,Women's Street Footwear,33.0,128.0,4224.0,1816.0,43.0,Outlet
8706,8707,West Gear,1128299,1/17/2021,West,Oregon,Portland,Women's Athletic Footwear,34.0,78.0,2652.0,1220.0,46.0,Outlet
8707,8708,West Gear,1128299,1/17/2021,West,Oregon,Portland,Men's Apparel,33.0,68.0,2244.0,1144.0,51.0,Outlet
8708,8709,West Gear,1128299,1/17/2021,West,Oregon,Portland,Women's Apparel,34.0,140.0,4760.0,1904.0,40.0,Outlet
8709,8710,West Gear,1128299,2/17/2021,West,Oregon,Portland,Men's Street Footwear,24.0,175.0,4200.0,1890.0,45.0,Outlet
8710,8711,West Gear,1128299,2/17/2021,West,Oregon,Portland,Men's Athletic Footwear,31.0,124.0,3844.0,1653.0,43.0,Outlet
8711,8712,West Gear,1128299,2/17/2021,West,Oregon,Portland,Women's Street Footwear,34.0,132.0,4488.0,1930.0,43.0,Outlet
8712,8713,West Gear,1128299,2/17/2021,South,Louisiana,New Orleans,Women's Athletic Footwear,33.0,75.0,2475.0,1163.0,47.0,Outlet
8713,8714,West Gear,1128299,2/17/2021,South,Louisiana,New Orleans,Men's Apparel,33.0,53.0,1749.0,822.0,47.0,Outlet
8714,8715,West Gear,1128299,2/17/2021,South,Louisiana,New Orleans,Women's Apparel,32.0,131.0,4192.0,1551.0,37.0,Outlet
8715,8716,West Gear,1128299,3/16/2021,South,Louisiana,New Orleans,Men's Street Footwear,29.0,179.0,5191.0,2388.0,46.0,Outlet
8716,8717,West Gear,1128299,3/16/2021,South,Louisiana,New Orleans,Men's Athletic Footwear,38.0,120.0,4560.0,2006.0,44.0,Outlet
8717,8718,West Gear,1128299,3/16/2021,South,Louisiana,New Orleans,Women's Street Footwear,39.0,120.0,4680.0,2106.0,45.0,Outlet
8718,8719,West Gear,1128299,3/16/2021,South,Louisiana,New Orleans,Women's Athletic Footwear,43.0,96.0,4128.0,1775.0,43.0,Outlet
8719,8720,West Gear,1128299,3/16/2021,South,Louisiana,New Orleans,Men's Apparel,40.0,50.0,2000.0,1020.0,51.0,Outlet
8720,8721,West Gear,1128299,3/16/2021,South,Louisiana,New Orleans,Women's Apparel,29.0,109.0,3161.0,1170.0,37.0,Outlet
8721,8722,West Gear,1128299,4/17/2021,South,Louisiana,New Orleans,Men's Street Footwear,38.0,168.0,6384.0,3000.0,47.0,Outlet
8722,8723,West Gear,1128299,4/17/2021,South,Louisiana,New Orleans,Men's Athletic Footwear,36.0,107.0,3852.0,1772.0,46.0,Outlet
8723,8724,West Gear,1128299,4/17/2021,South,Louisiana,New Orleans,Women's Street Footwear,40.0,120.0,4800.0,2016.0,42.0,Outlet
8724,8725,West Gear,1128299,4/17/2021,South,Louisiana,New Orleans,Women's Athletic Footwear,27.0,91.0,2457.0,1106.0,45.0,Outlet
8725,8726,West Gear,1128299,4/17/2021,South,Louisiana,New Orleans,Men's Apparel,34.0,56.0,1904.0,971.0,51.0,Outlet
8726,8727,West Gear,1128299,4/17/2021,South,Louisiana,New Orleans,Women's Apparel,39.0,123.0,4797.0,1775.0,37.0,Outlet
8727,8728,West Gear,1128299,5/18/2021,South,Louisiana,New Orleans,Men's Street Footwear,32.0,176.0,5632.0,2422.0,43.0,Outlet
8728,8729,West Gear,1128299,5/18/2021,South,Louisiana,New Orleans,Men's Athletic Footwear,40.0,128.0,5120.0,2253.0,44.0,Outlet
8729,8730,West Gear,1128299,5/18/2021,South,Louisiana,New Orleans,Women's Street Footwear,37.0,136.0,5032.0,2113.0,42.0,Outlet
8730,8731,West Gear,1128299,5/18/2021,South,Louisiana,New Orleans,Women's Athletic Footwear,33.0,101.0,3333.0,1433.0,43.0,Outlet
8731,8732,West Gear,1128299,5/18/2021,South,Louisiana,New Orleans,Men's Apparel,32.0,77.0,2464.0,1183.0,48.0,Outlet
8732,8733,West Gear,1128299,5/18/2021,South,Louisiana,New Orleans,Women's Apparel,46.0,178.0,8188.0,3275.0,40.0,Outlet
8733,8734,West Gear,1128299,6/17/2021,South,Louisiana,New Orleans,Men's Street Footwear,47.0,256.0,12032.0,5655.0,47.0,Outlet
8734,8735,West Gear,1128299,6/17/2021,South,Louisiana,New Orleans,Men's Athletic Footwear,55.0,224.0,12320.0,5544.0,45.0,Outlet
8735,8736,West Gear,1128299,6/17/2021,South,Louisiana,New Orleans,Women's Street Footwear,55.0,210.0,11550.0,5082.0,44.0,Outlet
8736,8737,West Gear,1128299,6/17/2021,South,Louisiana,New Orleans,Women's Athletic Footwear,59.0,184.0,10856.0,5102.0,47.0,Outlet
8737,8738,West Gear,1128299,6/17/2021,South,Louisiana,New Orleans,Men's Apparel,70.0,153.0,10710.0,5034.0,47.0,Outlet
8738,8739,West Gear,1128299,6/17/2021,South,Louisiana,New Orleans,Women's Apparel,80.0,248.0,19840.0,8134.0,41.0,Outlet
8739,8740,West Gear,1128299,7/16/2021,South,Louisiana,New Orleans,Men's Street Footwear,62.0,306.0,18972.0,8158.0,43.0,Outlet
8740,8741,West Gear,1128299,7/16/2021,South,Louisiana,New Orleans,Men's Athletic Footwear,67.0,248.0,16616.0,7643.0,46.0,Outlet
8741,8742,West Gear,1128299,7/16/2021,South,Louisiana,New Orleans,Women's Street Footwear,69.0,210.0,14490.0,6810.0,47.0,Outlet
8742,8743,West Gear,1128299,7/16/2021,South,Louisiana,New Orleans,Women's Athletic Footwear,62.0,198.0,12276.0,5524.0,45.0,Outlet
8743,8744,West Gear,1128299,7/16/2021,South,Louisiana,New Orleans,Men's Apparel,73.0,221.0,16133.0,7905.0,49.0,Outlet
8744,8745,West Gear,1128299,7/16/2021,South,Louisiana,New Orleans,Women's Apparel,81.0,208.0,16848.0,6908.0,41.0,Outlet
8745,8746,West Gear,1128299,8/17/2021,South,Louisiana,New Orleans,Men's Street Footwear,73.0,255.0,18615.0,8749.0,47.0,Outlet
8746,8747,West Gear,1128299,8/17/2021,South,Louisiana,New Orleans,Men's Athletic Footwear,57.0,256.0,14592.0,6420.0,44.0,Outlet
