Invoice Id,Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
8970,Kohl's,1128299,9/27/2021,West,New Mexico,Albuquerque,Women's Street Footwear,$39.00 ,147,"$5,733 ","$2,408 ",42%,Outlet
8971,Kohl's,1128299,9/27/2021,West,New Mexico,Albuquerque,Women's Athletic Footwear,$37.00 ,145,"$5,365 ","$2,200 ",41%,Outlet
8972,Kohl's,1128299,9/27/2021,West,New Mexico,Albuquerque,Men's Apparel,$40.00 ,145,"$5,800 ","$2,030 ",35%,Outlet
8973,Kohl's,1128299,9/27/2021,West,New Mexico,Albuquerque,Women's Apparel,$48.00 ,157,"$7,536 ","$2,261 ",30%,Outlet
8974,Kohl's,1128299,10/26/2021,West,New Mexico,Albuquerque,Men's Street Footwear,$35.00 ,171,"$5,985 ","$2,214 ",37%,Outlet
8975,Kohl's,1128299,10/26/2021,West,New Mexico,Albuquerque,Men's Athletic Footwear,$38.00 ,182,"$6,916 ","$2,974 ",43%,Outlet
8976,Kohl's,1128299,10/26/2021,West,New Mexico,Albuquerque,Women's Street Footwear,$34.00 ,120,"$4,080 ","$1,632 ",40%,Outlet
8977,Kohl's,1128299,10/26/2021,West,New Mexico,Albuquerque,Women's Athletic Footwear,$35.00 ,112,"$3,920 ","$1,646 ",42%,Outlet
8978,Kohl's,1128299,10/26/2021,West,New Mexico,Albuquerque,Men's Apparel,$41.00 ,114,"$4,674 ","$1,542 ",33%,Outlet
8979,Kohl's,1128299,10/26/2021,West,New Mexico,Albuquerque,Women's Apparel,$57.00 ,131,"$7,467 ","$2,315 ",31%,Outlet
8980,Kohl's,1128299,11/26/2021,West,New Mexico,Albuquerque,Men's Street Footwear,$47.00 ,176,"$8,272 ","$3,392 ",41%,Outlet
8981,Kohl's,1128299,11/26/2021,West,New Mexico,Albuquerque,Men's Athletic Footwear,$44.00 ,180,"$7,920 ","$3,406 ",43%,Outlet
8982,Kohl's,1128299,11/26/2021,West,New Mexico,Albuquerque,Women's Street Footwear,$46.00 ,149,"$6,854 ","$2,536 ",37%,Outlet
8983,Kohl's,1128299,11/26/2021,West,New Mexico,Albuquerque,Women's Athletic Footwear,$40.00 ,136,"$5,440 ","$2,230 ",41%,Outlet
8984,Kohl's,1128299,11/26/2021,West,New Mexico,Albuquerque,Men's Apparel,$54.00 ,131,"$7,074 ","$2,617 ",37%,Outlet
8985,Kohl's,1128299,11/26/2021,West,New Mexico,Albuquerque,Women's Apparel,$56.00 ,170,"$9,520 ","$2,856 ",30%,Outlet
8986,Kohl's,1128299,12/25/2021,West,New Mexico,Albuquerque,Men's Street Footwear,$44.00 ,238,"$10,472 ","$4,398 ",42%,Outlet
8987,Kohl's,1128299,12/25/2021,West,New Mexico,Albuquerque,Men's Athletic Footwear,$47.00 ,217,"$10,199 ","$4,794 ",47%,Outlet
8988,Sports Direct,1128299,12/25/2021,West,New Mexico,Albuquerque,Women's Street Footwear,$44.00 ,150,"$6,600 ","$2,706 ",41%,Outlet
8989,Sports Direct,1128299,12/25/2021,West,New Mexico,Albuquerque,Women's Athletic Footwear,$45.00 ,160,"$7,200 ","$2,880 ",40%,Outlet
8990,Sports Direct,1128299,12/25/2021,West,New Mexico,Albuquerque,Men's Apparel,$55.00 ,128,"$7,040 ","$2,323 ",33%,Outlet
8991,Sports Direct,1128299,12/25/2021,West,New Mexico,Albuquerque,Women's Apparel,$56.00 ,173,"$9,688 ","$2,616 ",27%,Outlet
8992,Sports Direct,1128299,1/13/2021,West,New Mexico,Albuquerque,Men's Street Footwear,$24.00 ,149,"$3,576 ","$1,645 ",46%,Outlet
8993,Sports Direct,1128299,1/13/2021,West,New Mexico,Albuquerque,Men's Athletic Footwear,$27.00 ,140,"$3,780 ","$1,777 ",47%,Outlet
8994,Sports Direct,1128299,1/13/2021,West,New Mexico,Albuquerque,Women's Street Footwear,$32.00 ,140,"$4,480 ","$1,882 ",42%,Outlet
8995,Sports Direct,1128299,1/13/2021,West,New Mexico,Albuquerque,Women's Athletic Footwear,$28.00 ,99,"$2,772 ","$1,164 ",42%,Outlet
8996,Sports Direct,1128299,1/13/2021,West,New Mexico,Albuquerque,Men's Apparel,$35.00 ,75,"$2,625 ","$1,050 ",40%,Outlet
8997,Sports Direct,1128299,1/13/2021,West,New Mexico,Albuquerque,Women's Apparel,$28.00 ,140,"$3,920 ","$1,254 ",32%,Outlet
8998,Sports Direct,1128299,2/13/2021,West,New Mexico,Albuquerque,Men's Street Footwear,$23.00 ,150,"$3,450 ","$1,484 ",43%,Outlet
8999,Sports Direct,1128299,2/13/2021,West,New Mexico,Albuquerque,Men's Athletic Footwear,$27.00 ,124,"$3,348 ","$1,540 ",46%,Outlet
9000,Sports Direct,1128299,2/13/2021,West,New Mexico,Albuquerque,Women's Street Footwear,$28.00 ,120,"$3,360 ","$1,378 ",41%,Outlet
9001,Sports Direct,1128299,2/13/2021,Southeast,Georgia,Atlanta,Women's Athletic Footwear,$30.00 ,80,"$2,400 ","$1,056 ",44%,Outlet
9002,Sports Direct,1128299,2/13/2021,Southeast,Georgia,Atlanta,Men's Apparel,$34.00 ,60,"$2,040 ",$796 ,39%,Outlet
9003,Sports Direct,1128299,2/13/2021,Southeast,Georgia,Atlanta,Women's Apparel,$28.00 ,131,"$3,668 ","$1,064 ",29%,Outlet
9004,Sports Direct,1128299,3/12/2021,Southeast,Georgia,Atlanta,Men's Street Footwear,$30.00 ,163,"$4,890 ","$2,103 ",43%,Outlet
9005,Sports Direct,1128299,3/12/2021,Southeast,Georgia,Atlanta,Men's Athletic Footwear,$37.00 ,113,"$4,181 ","$1,840 ",44%,Outlet
9006,Sports Direct,1128299,3/12/2021,Southeast,Georgia,Atlanta,Women's Street Footwear,$39.00 ,124,"$4,836 ","$1,838 ",38%,Outlet
9007,Sports Direct,1128299,3/12/2021,Southeast,Georgia,Atlanta,Women's Athletic Footwear,$38.00 ,78,"$2,964 ","$1,334 ",45%,Outlet
9008,Sports Direct,1128299,3/12/2021,Southeast,Georgia,Atlanta,Men's Apparel,$41.00 ,45,"$1,845 ",$756 ,41%,Outlet
9009,Sports Direct,1128299,3/12/2021,Southeast,Georgia,Atlanta,Women's Apparel,$40.00 ,112,"$4,480 ","$1,299 ",29%,Outlet
9010,Sports Direct,1128299,4/13/2021,Southeast,Georgia,Atlanta,Men's Street Footwear,$37.00 ,179,"$6,623 ","$2,848 ",43%,Outlet
9011,Sports Direct,1128299,4/13/2021,Southeast,Georgia,Atlanta,Men's Athletic Footwear,$40.00 ,111,"$4,440 ","$1,865 ",42%,Outlet
9012,Sports Direct,1128299,4/13/2021,Southeast,Georgia,Atlanta,Women's Street Footwear,$36.00 ,113,"$4,068 ","$1,505 ",37%,Outlet
9013,Sports Direct,1128299,4/13/2021,Southeast,Georgia,Atlanta,Women's Athletic Footwear,$40.00 ,96,"$3,840 ","$1,728 ",45%,Outlet
9014,Sports Direct,1128299,4/13/2021,Southeast,Georgia,Atlanta,Men's Apparel,$38.00 ,56,"$2,128 ",$894 ,42%,Outlet
9015,Sports Direct,1128299,4/13/2021,Southeast,Georgia,Atlanta,Women's Apparel,$56.00 ,112,"$6,272 ","$1,756 ",28%,Outlet
9016,Sports Direct,1128299,5/14/2021,Southeast,Georgia,Atlanta,Men's Street Footwear,$37.00 ,187,"$6,919 ","$3,183 ",46%,Outlet
9017,Sports Direct,1128299,5/14/2021,Southeast,Georgia,Atlanta,Men's Athletic Footwear,$36.00 ,136,"$4,896 ","$2,203 ",45%,Outlet
9018,Sports Direct,1128299,5/14/2021,Southeast,Georgia,Atlanta,Women's Street Footwear,$40.00 ,145,"$5,800 ","$2,262 ",39%,Outlet
9019,Sports Direct,1128299,5/14/2021,Southeast,Georgia,Atlanta,Women's Athletic Footwear,$34.00 ,114,"$3,876 ","$1,667 ",43%,Outlet
9020,Sports Direct,1128299,5/14/2021,Southeast,Georgia,Atlanta,Men's Apparel,$39.00 ,74,"$2,886 ","$1,212 ",42%,Outlet
9021,Sports Direct,1128299,5/14/2021,Southeast,Georgia,Atlanta,Women's Apparel,$53.00 ,124,"$6,572 ","$2,037 ",31%,Outlet
9022,Sports Direct,1128299,6/13/2021,Southeast,Georgia,Atlanta,Men's Street Footwear,$35.00 ,203,"$7,105 ","$3,055 ",43%,Outlet
9023,Sports Direct,1128299,6/13/2021,Southeast,Georgia,Atlanta,Men's Athletic Footwear,$41.00 ,163,"$6,683 ","$2,941 ",44%,Outlet
9024,Sports Direct,1128299,6/13/2021,Southeast,Georgia,Atlanta,Women's Street Footwear,$39.00 ,158,"$6,162 ","$2,342 ",38%,Outlet
9025,Sports Direct,1128299,6/13/2021,Southeast,Georgia,Atlanta,Women's Athletic Footwear,$33.00 ,132,"$4,356 ","$1,873 ",43%,Outlet
9026,Sports Direct,1128299,6/13/2021,Southeast,Georgia,Atlanta,Men's Apparel,$42.00 ,94,"$3,948 ","$1,540 ",39%,Outlet
9027,Sports Direct,1128299,6/13/2021,Southeast,Georgia,Atlanta,Women's Apparel,$53.00 ,190,"$10,070 ","$3,222 ",32%,Outlet
9028,Sports Direct,1128299,7/12/2021,Southeast,Georgia,Atlanta,Men's Street Footwear,$37.00 ,218,"$8,066 ","$3,710 ",46%,Outlet
9029,Sports Direct,1128299,7/12/2021,Southeast,Georgia,Atlanta,Men's Athletic Footwear,$37.00 ,173,"$6,401 ","$2,944 ",46%,Outlet
9030,Sports Direct,1128299,7/12/2021,Southeast,Georgia,Atlanta,Women's Street Footwear,$41.00 ,184,"$7,544 ","$3,093 ",41%,Outlet
9031,Sports Direct,1128299,7/12/2021,Southeast,Georgia,Atlanta,Women's Athletic Footwear,$39.00 ,128,"$4,992 ","$2,246 ",45%,Outlet
9032,Sports Direct,1128299,7/12/2021,Southeast,Georgia,Atlanta,Men's Apparel,$39.00 ,162,"$6,318 ","$2,401 ",38%,Outlet
9033,Sports Direct,1128299,7/12/2021,Southeast,Georgia,Atlanta,Women's Apparel,$51.00 ,157,"$8,007 ","$2,322 ",29%,Outlet
9034,Sports Direct,1128299,8/13/2021,Southeast,Georgia,Atlanta,Men's Street Footwear,$39.00 ,209,"$8,151 ","$3,749 ",46%,Outlet
9035,Sports Direct,1128299,8/13/2021,Southeast,Georgia,Atlanta,Men's Athletic Footwear,$44.00 ,200,"$8,800 ","$3,696 ",42%,Outlet
9036,Sports Direct,1128299,8/13/2021,Southeast,Georgia,Atlanta,Women's Street Footwear,$42.00 ,150,"$6,300 ","$2,646 ",42%,Outlet
9037,Sports Direct,1128299,8/13/2021,Southeast,Georgia,Atlanta,Women's Athletic Footwear,$42.00 ,149,"$6,258 ","$2,816 ",45%,Outlet
9038,Sports Direct,1128299,8/13/2021,Southeast,Georgia,Atlanta,Men's Apparel,$51.00 ,140,"$7,140 ","$2,785 ",39%,Outlet
9039,Sports Direct,1128299,8/13/2021,Southeast,Georgia,Atlanta,Women's Apparel,$50.00 ,128,"$6,400 ","$1,856 ",29%,Outlet
9040,Sports Direct,1128299,9/14/2021,Southeast,Georgia,Atlanta,Men's Street Footwear,$31.00 ,204,"$6,324 ","$2,909 ",46%,Outlet
9041,Sports Direct,1128299,9/14/2021,Southeast,Georgia,Atlanta,Men's Athletic Footwear,$38.00 ,198,"$7,524 ","$3,311 ",44%,Outlet
9042,Sports Direct,1128299,9/14/2021,Southeast,Georgia,Atlanta,Women's Street Footwear,$32.00 ,135,"$4,320 ","$1,598 ",37%,Outlet
9043,Sports Direct,1128299,9/14/2021,Southeast,Georgia,Atlanta,Women's Athletic Footwear,$35.00 ,120,"$4,200 ","$1,932 ",46%,Outlet
9044,Sports Direct,1128299,9/14/2021,Southeast,Georgia,Atlanta,Men's Apparel,$36.00 ,132,"$4,752 ","$1,758 ",37%,Outlet
9045,Sports Direct,1128299,9/14/2021,Southeast,Georgia,Atlanta,Women's Apparel,$46.00 ,135,"$6,210 ","$1,863 ",30%,Outlet
9046,Sports Direct,1128299,10/13/2021,Southeast,Georgia,Atlanta,Men's Street Footwear,$34.00 ,173,"$5,882 ","$2,706 ",46%,Outlet
9047,Sports Direct,1128299,10/13/2021,Southeast,Georgia,Atlanta,Men's Athletic Footwear,$34.00 ,173,"$5,882 ","$2,470 ",42%,Outlet
9048,Sports Direct,1128299,10/13/2021,Southeast,Georgia,Atlanta,Women's Street Footwear,$32.00 ,123,"$3,936 ","$1,496 ",38%,Outlet
9049,Sports Direct,1128299,10/13/2021,Southeast,Georgia,Atlanta,Women's Athletic Footwear,$32.00 ,114,"$3,648 ","$1,605 ",44%,Outlet
9050,Sports Direct,1128299,10/13/2021,Southeast,Georgia,Atlanta,Men's Apparel,$41.00 ,102,"$4,182 ","$1,673 ",40%,Outlet
9051,Sports Direct,1128299,10/13/2021,Southeast,Georgia,Atlanta,Women's Apparel,$46.00 ,109,"$5,014 ","$1,554 ",31%,Outlet
9052,Sports Direct,1128299,11/13/2021,Southeast,Georgia,Atlanta,Men's Street Footwear,$36.00 ,173,"$6,228 ","$2,616 ",42%,Outlet
9053,Sports Direct,1128299,11/13/2021,Southeast,Georgia,Atlanta,Men's Athletic Footwear,$40.00 ,184,"$7,360 ","$3,238 ",44%,Outlet
9054,Sports Direct,1128299,11/13/2021,Southeast,Georgia,Atlanta,Women's Street Footwear,$39.00 ,145,"$5,655 ","$2,262 ",40%,Outlet
9055,Sports Direct,1128299,11/13/2021,Southeast,Georgia,Atlanta,Women's Athletic Footwear,$37.00 ,140,"$5,180 ","$2,383 ",46%,Outlet
9056,Sports Direct,1128299,11/13/2021,Southeast,Georgia,Atlanta,Men's Apparel,$47.00 ,119,"$5,593 ","$2,125 ",38%,Outlet
9057,Sports Direct,1128299,11/13/2021,Southeast,Georgia,Atlanta,Women's Apparel,$46.00 ,157,"$7,222 ","$2,094 ",29%,Outlet
9058,Sports Direct,1128299,12/12/2021,Southeast,Georgia,Atlanta,Men's Street Footwear,$42.00 ,209,"$8,778 ","$4,126 ",47%,Outlet
9059,Sports Direct,1128299,12/12/2021,Southeast,Georgia,Atlanta,Men's Athletic Footwear,$39.00 ,223,"$8,697 ","$4,088 ",47%,Outlet
9060,Foot Locker,1128299,12/12/2021,Southeast,Georgia,Atlanta,Women's Street Footwear,$36.00 ,147,"$5,292 ","$2,223 ",42%,Outlet
9061,Foot Locker,1128299,12/12/2021,Southeast,Georgia,Atlanta,Women's Athletic Footwear,$40.00 ,143,"$5,720 ","$2,460 ",43%,Outlet
9062,Foot Locker,1128299,12/12/2021,Southeast,Georgia,Atlanta,Men's Apparel,$44.00 ,120,"$5,280 ","$2,006 ",38%,Outlet
9063,Foot Locker,1128299,12/12/2021,Southeast,Georgia,Atlanta,Women's Apparel,$47.00 ,160,"$7,520 ","$2,256 ",30%,Outlet
9064,Foot Locker,1185732,1/9/2021,Southeast,Georgia,Atlanta,Men's Street Footwear,$26.00 ,349,"$9,074 ","$4,265 ",47%,Outlet
9065,Foot Locker,1185732,1/9/2021,Southeast,Georgia,Atlanta,Men's Athletic Footwear,$30.00 ,256,"$7,680 ","$3,072 ",40%,Outlet
9066,Foot Locker,1185732,1/9/2021,Southeast,Georgia,Atlanta,Women's Street Footwear,$24.00 ,264,"$6,336 ","$2,028 ",32%,Outlet
9067,Foot Locker,1185732,1/9/2021,Southeast,Georgia,Atlanta,Women's Athletic Footwear,$25.00 ,209,"$5,225 ","$1,829 ",35%,Outlet
9068,Foot Locker,1185732,1/9/2021,Southeast,Georgia,Atlanta,Men's Apparel,$35.00 ,247,"$8,645 ","$3,372 ",39%,Outlet
9069,Foot Locker,1185732,1/9/2021,Southeast,Georgia,Atlanta,Women's Apparel,$30.00 ,281,"$8,430 ","$4,468 ",53%,Outlet
9070,Foot Locker,1185732,2/7/2021,Southeast,Georgia,Atlanta,Men's Street Footwear,$31.00 ,376,"$11,656 ","$5,595 ",48%,Outlet
9071,Foot Locker,1185732,2/7/2021,Southeast,Georgia,Atlanta,Men's Athletic Footwear,$27.00 ,247,"$6,669 ","$2,534 ",38%,Outlet
9072,Foot Locker,1185732,2/7/2021,Southeast,Georgia,Atlanta,Women's Street Footwear,$21.00 ,248,"$5,208 ","$1,562 ",30%,Outlet
9073,Foot Locker,1185732,2/18/2021,South,Mississippi,Jackson,Women's Athletic Footwear,$19.00 ,98,"$1,862 ",$857 ,46%,Outlet
9074,Foot Locker,1185732,2/18/2021,South,Mississippi,Jackson,Men's Apparel,$26.00 ,136,"$3,536 ","$1,379 ",39%,Outlet
9075,Foot Locker,1185732,2/18/2021,South,Mississippi,Jackson,Women's Apparel,$20.00 ,160,"$3,200 ","$1,824 ",57%,Outlet
9076,Foot Locker,1185732,3/16/2021,South,Mississippi,Jackson,Men's Street Footwear,$20.00 ,223,"$4,460 ","$2,052 ",46%,Outlet
9077,Foot Locker,1185732,3/16/2021,South,Mississippi,Jackson,Men's Athletic Footwear,$20.00 ,128,"$2,560 ",$998 ,39%,Outlet
9078,Foot Locker,1185732,3/16/2021,South,Mississippi,Jackson,Women's Street Footwear,$11.00 ,136,"$1,496 ",$703 ,47%,Outlet
9079,Foot Locker,1185732,3/16/2021,South,Mississippi,Jackson,Women's Athletic Footwear,$15.00 ,85,"$1,275 ",$574 ,45%,Outlet
9080,Foot Locker,1185732,3/16/2021,South,Mississippi,Jackson,Men's Apparel,$25.00 ,104,"$2,600 ",$962 ,37%,Outlet
9081,Foot Locker,1185732,3/16/2021,South,Mississippi,Jackson,Women's Apparel,$17.00 ,136,"$2,312 ","$1,248 ",54%,Outlet
9082,Foot Locker,1185732,4/17/2021,South,Mississippi,Jackson,Men's Street Footwear,$19.00 ,223,"$4,237 ","$1,864 ",44%,Outlet
9083,Foot Locker,1185732,4/17/2021,South,Mississippi,Jackson,Men's Athletic Footwear,$20.00 ,116,"$2,320 ",$928 ,40%,Outlet
9084,Foot Locker,1185732,4/17/2021,South,Mississippi,Jackson,Women's Street Footwear,$11.00 ,124,"$1,364 ",$614 ,45%,Outlet
9085,Foot Locker,1185732,4/17/2021,South,Mississippi,Jackson,Women's Athletic Footwear,$16.00 ,96,"$1,536 ",$660 ,43%,Outlet
9086,Foot Locker,1185732,4/17/2021,South,Mississippi,Jackson,Men's Apparel,$30.00 ,98,"$2,940 ","$1,176 ",40%,Outlet
9087,Foot Locker,1185732,4/17/2021,South,Mississippi,Jackson,Women's Apparel,$22.00 ,147,"$3,234 ","$1,714 ",53%,Outlet
9088,Foot Locker,1185732,5/16/2021,South,Mississippi,Jackson,Men's Street Footwear,$27.00 ,238,"$6,426 ","$2,699 ",42%,Outlet
9089,Foot Locker,1185732,5/16/2021,South,Mississippi,Jackson,Men's Athletic Footwear,$28.00 ,140,"$3,920 ","$1,607 ",41%,Outlet
9090,Foot Locker,1185732,5/16/2021,South,Mississippi,Jackson,Women's Street Footwear,$26.00 ,136,"$3,536 ","$1,520 ",43%,Outlet
9091,Foot Locker,1185732,5/16/2021,South,Mississippi,Jackson,Women's Athletic Footwear,$24.00 ,116,"$2,784 ","$1,281 ",46%,Outlet
9092,Foot Locker,1185732,5/16/2021,South,Mississippi,Jackson,Men's Apparel,$34.00 ,132,"$4,488 ","$1,795 ",40%,Outlet
9093,Foot Locker,1185732,5/16/2021,South,Mississippi,Jackson,Women's Apparel,$35.00 ,150,"$5,250 ","$2,940 ",56%,Outlet
9094,Foot Locker,1185732,6/18/2021,South,Mississippi,Jackson,Men's Street Footwear,$31.00 ,263,"$8,153 ","$3,587 ",44%,Outlet
9095,Foot Locker,1185732,6/18/2021,South,Mississippi,Jackson,Men's Athletic Footwear,$29.00 ,150,"$4,350 ","$1,696 ",39%,Outlet
9096,Foot Locker,1185732,6/18/2021,South,Mississippi,Jackson,Women's Street Footwear,$33.00 ,157,"$5,181 ","$2,383 ",46%,Outlet
9097,Foot Locker,1185732,6/18/2021,South,Mississippi,Jackson,Women's Athletic Footwear,$34.00 ,149,"$5,066 ","$2,178 ",43%,Outlet
9098,Foot Locker,1185732,6/18/2021,South,Mississippi,Jackson,Men's Apparel,$47.00 ,135,"$6,345 ","$2,411 ",38%,Outlet
9099,Foot Locker,1185732,6/18/2021,South,Mississippi,Jackson,Women's Apparel,$51.00 ,219,"$11,169 ","$5,920 ",53%,Outlet
9100,Foot Locker,1185732,7/16/2021,South,Mississippi,Jackson,Men's Street Footwear,$47.00 ,289,"$13,583 ","$6,248 ",46%,Outlet
9101,Walmart,1185732,7/16/2021,South,Mississippi,Jackson,Men's Athletic Footwear,$42.00 ,192,"$8,064 ","$3,064 ",38%,Outlet
9102,Walmart,1185732,7/16/2021,South,Mississippi,Jackson,Women's Street Footwear,$37.00 ,168,"$6,216 ","$2,611 ",42%,Outlet
9103,Walmart,1185732,7/16/2021,South,Mississippi,Jackson,Women's Athletic Footwear,$33.00 ,143,"$4,719 ","$2,029 ",43%,Outlet
9104,Walmart,1185732,7/16/2021,South,Mississippi,Jackson,Men's Apparel,$46.00 ,150,"$6,900 ","$2,553 ",37%,Outlet
9105,Walmart,1185732,7/16/2021,South,Mississippi,Jackson,Women's Apparel,$49.00 ,209,"$10,241 ","$5,428 ",53%,Outlet
9106,Walmart,1185732,8/17/2021,South,Mississippi,Jackson,Men's Street Footwear,$41.00 ,256,"$10,496 ","$4,723 ",45%,Outlet
9107,Walmart,1185732,8/17/2021,South,Mississippi,Jackson,Men's Athletic Footwear,$44.00 ,198,"$8,712 ","$3,572 ",41%,Outlet
9108,Walmart,1185732,8/17/2021,South,Mississippi,Jackson,Women's Street Footwear,$37.00 ,179,"$6,623 ","$2,914 ",44%,Outlet
9109,Walmart,1185732,8/17/2021,South,Mississippi,Jackson,Women's Athletic Footwear,$32.00 ,147,"$4,704 ","$1,976 ",42%,Outlet
9110,Walmart,1185732,8/17/2021,South,Mississippi,Jackson,Men's Apparel,$35.00 ,158,"$5,530 ","$2,323 ",42%,Outlet
9111,Walmart,1185732,8/17/2021,South,Mississippi,Jackson,Women's Apparel,$42.00 ,206,"$8,652 ","$4,759 ",55%,Outlet
9112,Walmart,1185732,9/16/2021,South,Mississippi,Jackson,Men's Street Footwear,$40.00 ,232,"$9,280 ","$4,083 ",44%,Outlet
9113,Walmart,1185732,9/16/2021,South,Mississippi,Jackson,Men's Athletic Footwear,$33.00 ,158,"$5,214 ","$2,138 ",41%,Outlet
9114,Walmart,1185732,9/16/2021,South,Mississippi,Jackson,Women's Street Footwear,$15.00 ,145,"$2,175 ","$1,022 ",47%,Outlet
9115,Walmart,1185732,9/16/2021,South,Mississippi,Jackson,Women's Athletic Footwear,$16.00 ,120,"$1,920 ",$864 ,45%,Outlet
9116,Walmart,1185732,9/16/2021,South,Mississippi,Jackson,Men's Apparel,$22.00 ,132,"$2,904 ","$1,104 ",38%,Outlet
9117,Walmart,1185732,9/16/2021,South,Mississippi,Jackson,Women's Apparel,$26.00 ,160,"$4,160 ","$2,330 ",56%,Outlet
9118,Walmart,1185732,10/18/2021,South,Mississippi,Jackson,Men's Street Footwear,$24.00 ,216,"$5,184 ","$2,385 ",46%,Outlet
9119,Walmart,1185732,10/18/2021,South,Mississippi,Jackson,Men's Athletic Footwear,$17.00 ,165,"$2,805 ","$1,038 ",37%,Outlet
9120,Walmart,1185732,10/18/2021,South,Mississippi,Jackson,Women's Street Footwear,$19.00 ,120,"$2,280 ","$1,072 ",47%,Outlet
9121,Walmart,1185732,10/18/2021,South,Mississippi,Jackson,Women's Athletic Footwear,$20.00 ,109,"$2,180 ",$981 ,45%,Outlet
9122,Walmart,1185732,10/18/2021,South,Mississippi,Jackson,Men's Apparel,$25.00 ,105,"$2,625 ","$1,103 ",42%,Outlet
9123,Sports Direct,1185732,10/18/2021,South,Mississippi,Jackson,Women's Apparel,$27.00 ,162,"$4,374 ","$2,362 ",54%,Outlet
9124,Sports Direct,1185732,11/17/2021,South,Mississippi,Jackson,Men's Street Footwear,$22.00 ,206,"$4,532 ","$1,994 ",44%,Outlet
9125,Sports Direct,1185732,11/17/2021,South,Mississippi,Jackson,Men's Athletic Footwear,$15.00 ,153,"$2,295 ",$872 ,38%,Outlet
9126,Sports Direct,1185732,11/17/2021,South,Mississippi,Jackson,Women's Street Footwear,$22.00 ,119,"$2,618 ","$1,100 ",42%,Outlet
9127,Sports Direct,1185732,11/17/2021,South,Mississippi,Jackson,Women's Athletic Footwear,$43.00 ,153,"$6,579 ","$2,895 ",44%,Outlet
9128,Sports Direct,1185732,11/17/2021,South,Mississippi,Jackson,Men's Apparel,$59.00 ,132,"$7,788 ","$3,115 ",40%,Outlet
9129,Sports Direct,1185732,11/17/2021,South,Mississippi,Jackson,Women's Apparel,$51.00 ,168,"$8,568 ","$4,884 ",57%,Outlet
9130,Sports Direct,1185732,12/16/2021,South,Mississippi,Jackson,Men's Street Footwear,$48.00 ,256,"$12,288 ","$5,775 ",47%,Outlet
9131,Sports Direct,1185732,12/16/2021,South,Mississippi,Jackson,Men's Athletic Footwear,$44.00 ,201,"$8,844 ","$3,272 ",37%,Outlet
9132,Sports Direct,1185732,12/16/2021,South,Mississippi,Jackson,Women's Street Footwear,$43.00 ,158,"$6,794 ","$3,057 ",45%,Outlet
9133,Sports Direct,1185732,12/16/2021,South,Mississippi,Jackson,Women's Athletic Footwear,$41.00 ,143,"$5,863 ","$2,756 ",47%,Outlet
9134,Sports Direct,1185732,12/16/2021,South,Mississippi,Jackson,Men's Apparel,$54.00 ,157,"$8,478 ","$3,222 ",38%,Outlet
9135,Sports Direct,1185732,12/16/2021,South,Mississippi,Jackson,Women's Apparel,$53.00 ,178,"$9,434 ","$5,189 ",55%,Outlet
9136,Sports Direct,1197831,1/23/2021,South,Mississippi,Jackson,Men's Street Footwear,$17.00 ,215,"$3,655 ","$1,608 ",44%,Outlet
9137,Sports Direct,1197831,1/23/2021,South,Mississippi,Jackson,Men's Athletic Footwear,$18.00 ,135,"$2,430 ",$972 ,40%,Outlet
9138,Sports Direct,1197831,1/23/2021,South,Mississippi,Jackson,Women's Street Footwear,$11.00 ,140,"$1,540 ",$678 ,44%,Outlet
9139,Sports Direct,1197831,1/23/2021,South,Mississippi,Jackson,Women's Athletic Footwear,$13.00 ,102,"$1,326 ",$623 ,47%,Outlet
9140,Sports Direct,1197831,1/23/2021,South,Mississippi,Jackson,Men's Apparel,$26.00 ,123,"$3,198 ","$1,215 ",38%,Outlet
9141,Sports Direct,1197831,1/23/2021,South,Mississippi,Jackson,Women's Apparel,$18.00 ,158,"$2,844 ","$1,223 ",43%,Outlet
9142,Sports Direct,1197831,2/21/2021,South,Mississippi,Jackson,Men's Street Footwear,$17.00 ,210,"$3,570 ","$1,607 ",45%,Outlet
9143,Sports Direct,1197831,2/21/2021,South,Mississippi,Jackson,Men's Athletic Footwear,$17.00 ,112,"$1,904 ",$743 ,39%,Outlet
9144,Sports Direct,1197831,2/21/2021,South,Mississippi,Jackson,Women's Street Footwear,$11.00 ,136,"$1,496 ",$628 ,42%,Outlet
9145,Walmart,1197831,2/21/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,$15.00 ,78,"$1,170 ",$550 ,47%,Outlet
9146,Walmart,1197831,2/21/2021,South,Arkansas,Little Rock,Men's Apparel,$23.00 ,111,"$2,553 ",$945 ,37%,Outlet
9147,Walmart,1197831,2/21/2021,South,Arkansas,Little Rock,Women's Apparel,$16.00 ,145,"$2,320 ",$974 ,42%,Outlet
9148,Walmart,1197831,3/19/2021,South,Arkansas,Little Rock,Men's Street Footwear,$15.00 ,206,"$3,090 ","$1,452 ",47%,Outlet
9149,Walmart,1197831,3/19/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,$14.00 ,107,"$1,498 ",$554 ,37%,Outlet
9150,Walmart,1197831,3/19/2021,South,Arkansas,Little Rock,Women's Street Footwear,$8.00 ,112,$896 ,$403 ,45%,Outlet
